parcel_id,scenario,cliff_scenario,retreat_year,mc_enabled,mc_n_sims,mc_mean_year,mc_median_year,mc_sd_year,mc_q05_year,mc_q25_year,mc_q75_year,mc_q95_year,mc_range_years,retreat_trigger,timing_category,cliff_exposure_status,initial_cliff_dist_m,parameter_set,rental_yield,discount_rate,damage_threshold,ADDRESS,PRICE,strval,landval,elevation,LATITUDE,LONGITUDE,rent,npv_rent_to_tstar,buyout_price_uncapped,buyout_price,buyout_capped,buyout_market_100pct,buyout_savings_pct,buyout_savings_dollars,gov_rent_collected,gov_land_recovered,gov_net_cost,gov_outcome
12,Intermediate_High,NA,40.855,TRUE,1000,40.855,41,0.5850788983695424,40,41,41,42,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,1417 Buhne Dr,362500,248675,113825,1.29,40.7408173,-124.2171311,18125,436284.71738884883,550109.7173888488,362500,TRUE,362500,0,0,436284.71738884883,113825,-187609.71738884883,profit
13,Intermediate_High,NA,38.441,TRUE,1000,38.441,39,0.6640481608738631,37,38,39,39,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,1445 Buhne Dr,281034,192789.324,88244.676,1.3,40.7407323,-124.2172635,14051.7,327571.0631472648,415815.73914726486,281034,TRUE,281034,0,0,327571.0631472648,88244.676,-134781.73914726483,profit
14,Intermediate_High,NA,49.656,TRUE,1000,49.656,50,0.5709553309935813,49,49,50,50,1,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,1473 Buhne Dr,275135,188742.61,86392.39,1.3,40.7405944,-124.2174532,13756.75,363475.5715571985,449867.9615571985,275135,TRUE,275135,0,0,363475.5715571985,86392.39,-174732.9615571985,profit
15,Intermediate_High,NA,60.893,TRUE,1000,60.893,61,1.0220545952127977,59,60,62,62,3,flood_storm_mc,late,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,1493 Buhne Dr,399000,273714,125286,1.3,40.7404946,-124.2175968,19950,571719.9377600465,697005.9377600465,399000,TRUE,399000,0,0,571719.9377600465,125286,-298005.93776004645,profit
16,Intermediate_High,NA,25.084,TRUE,1000,25.084,25,0.6303501735871431,24,25,25,26,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,184 Sole St,267907,183784.202,84122.798,1.3,40.740378,-124.2173647,13395.35,240797.5755886313,324920.3735886313,267907,TRUE,267907,0,0,240797.5755886313,84122.798,-57013.37358863129,profit
17,Intermediate_High,NA,23.558,TRUE,1000,23.558,24,0.6041531271134836,23,23,24,24,1,flood_storm_mc,early,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,162 Sole St,273097,187344.54200000002,85752.458,1.3,40.7403202,-124.2172265,13654.85,235156.95152052073,320909.4095205207,273097,TRUE,273097,0,0,235156.95152052073,85752.458,-47812.40952052073,profit
18,Intermediate_High,NA,17.559,TRUE,1000,17.559,18,0.5838320476471464,17,17,18,18,1,flood_storm_mc,early,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,150 Sole St,276892,189947.912,86944.088,1.3,40.7402612,-124.2171174,13844.6,192460.83450727595,279404.92250727594,276892,TRUE,276892,0,0,192460.83450727595,86944.088,-2512.922507275958,profit
19,Intermediate_High,NA,39.84,TRUE,1000,39.84,40,0.5820126620089452,39,40,40,41,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,142 Sole St,313833,215289.438,98543.562,1.3,40.7402057,-124.2169684,15691.650000000001,372807.236636372,471350.79863637197,313833,TRUE,313833,0,0,372807.236636372,98543.562,-157517.798636372,profit
20,Intermediate_High,NA,26.209,TRUE,1000,26.209,26,0.6540235062646806,25,26,27,27,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,118 Sole St,300000,205800,94200,1.27,40.7401167,-124.2167667,15000,277667.9411500721,371867.9411500721,300000,TRUE,300000,0,0,277667.9411500721,94200,-71867.94115007209,profit
21,Intermediate_High,NA,36.159,TRUE,1000,36.159,36,0.6944070860822211,35,36,37,37,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.030_t0.15_LetItGo,0.05,0.03,0.15,106 Sole St,360000,246960,113040,1.28,40.7400397,-124.2166028,18000,405769.75912769797,518809.75912769797,360000,TRUE,360000,0,0,405769.75912769797,113040,-158809.75912769797,profit
