SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,116 San Nicholas Ave,Oxnard,CA,93035,,2,1.0,,798,2178,1955,,,,,,,https://www.redfin.com/CA/Oxnard/116-San-Nicholas-Ave-93035/home/4527560,,,Y,Y,34.158116,-119.223264
PAST SALE,November-5-2008,Condo/Co-op,120 SAN NICHOLAS Ave,Oxnard,CA,93035,1150000,3,2.0,Other (OTHR),1991,2178,1982,,578,,Sold,,,https://www.redfin.com/CA/Oxnard/120-San-Nicholas-Ave-93035/home/4527635,CRMLS,V0-80008252,Y,Y,34.1581482,-119.2231747
PAST SALE,March-31-2016,Single Family Residential,124 San Nicholas Ave,Oxnard,CA,93035,1225000,5,3.5,Silverstrand Beach - 0308,2249,2450,2000,,545,,Sold,,,https://www.redfin.com/CA/Oxnard/124-San-Nicholas-Ave-93035/home/4719690,CRMLS,V0-216000762,Y,Y,34.158226,-119.22308
PAST SALE,April-17-2014,Single Family Residential,128 SAN NICHOLAS Ave,Oxnard,CA,93035,1384000,4,3.5,Hollywood By The Sea,2420,2450,2000,,572,,Sold,,,https://www.redfin.com/CA/Oxnard/128-San-Nicolas-AVE-93005/home/192322735,CRMLS,V0-214005952,Y,Y,34.158279,-119.222977
PAST SALE,April-5-2016,Single Family Residential,132 San Nicholas Ave,Oxnard,CA,93035,1712500,4,3.5,Silverstrand Beach - 0308,2944,2450,2004,,582,,Sold,,,https://www.redfin.com/CA/Oxnard/132-San-Nicholas-Ave-93035/home/4527561,CRMLS,V0-215011961,Y,Y,34.158312,-119.2228852
PAST SALE,November-16-2018,Single Family Residential,136 San Nicholas Ave,Oxnard,CA,93035,2100000,4,3.5,Silverstrand Beach - 0308,2890,2450,2005,,727,,Sold,,,https://www.redfin.com/CA/Oxnard/136-San-Nicholas-Ave-93035/home/4527566,CRMLS,V0-218012775,Y,Y,34.1583621,-119.2227881
PAST SALE,,Single Family Residential,140 San Nicholas Ave,Oxnard,CA,93035,,3,3.0,,2254,2178,1985,,,,,,,https://www.redfin.com/CA/Oxnard/140-San-Nicholas-Ave-93035/home/4527571,,,Y,Y,34.15843,-119.2227024
PAST SALE,,Single Family Residential,144 San Nicholas Ave,Oxnard,CA,93035,,3,3.0,,2076,2178,1972,,,,,,,https://www.redfin.com/CA/Oxnard/144-San-Nicholas-Ave-93035/home/4527574,,,Y,Y,34.15851,-119.222609
PAST SALE,October-23-2013,Single Family Residential,148 San Nicholas Ave,Oxnard,CA,93035,1000000,4,3.0,VC32 - Oxnard - Port Hueneme Beaches,3002,2439,2005,,333,,Sold,,,https://www.redfin.com/CA/Oxnard/148-San-Nicholas-Ave-93035/home/4527659,CRMLS,PW13197538,Y,Y,34.1585456,-119.2224856
PAST SALE,,Single Family Residential,152 San Nicholas Ave,Oxnard,CA,93035,,4,3.0,,2563,2439,2004,,,,,,,https://www.redfin.com/CA/Oxnard/152-San-Nicholas-Ave-93035/home/4527652,,,Y,Y,34.158637,-119.222393
