"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE",NA,"Single Family Residential","156 Santa Rosa Ave","Pacifica","CA",94044,983219,2,1,NA,840,4500,1940,NA,121,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/156-Santa-Rosa-Ave-94044/home/2048334",NA,NA,"N","Y",37.6332385,-122.4911024,"156 Santa Rosa Ave, Pacifica, CA",49160.95,4096.74583333333,4096.74583333333,"baseline_5pct",9.97,518.326529687933,0.518326529687933,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","July-31-2025","Single Family Residential","15 Salada Ave","Pacifica","CA",94044,1365000,4,3,"PACIFICA",1740,5591,1904,NA,784,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/15-Salada-Ave-94044/home/1105497","MLSListings","ML82005352","N","Y",37.634845,-122.493483,"15 Salada Ave, Pacifica, CA",68250,5687.5,5687.5,"baseline_5pct",8.21,247.706103612062,0.247706103612062,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","October-28-2025","Single Family Residential","1989 Beach Blvd","Pacifica","CA",94044,1500000,3,2.5,"San Mateo",1580,2700,1996,NA,949,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/1989-Beach-Blvd-94044/home/1721728","BAREIS","425057387","N","Y",37.6341538,-122.4940018,"1989 Beach Blvd, Pacifica, CA",75000,6250,6250,"baseline_5pct",7.69,192.423359880496,0.192423359880496,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","October-13-2023","Condo/Co-op","5011 Palmetto Ave #20","Pacifica","CA",94044,970000,2,1,"Fairmont",1000,393182,1973,NA,970,709,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/5011-Palmetto-Ave-94044/unit-20/home/2048017","San Francisco MLS","423756155","N","Y",37.6595227,-122.4903507,"5011 Palmetto Ave #20, Pacifica, CA",48500,4041.66666666667,4041.66666666667,"baseline_5pct",82.92,508.743793858065,0.508743793858065,44.1,1373,151,1589,1381,151676,998,183
"PAST SALE","November-23-2022","Townhouse","2338 Palmetto Ave #2338","Pacifica","CA",94044,869875,2,2,"PACIFICA",1730,9044,2003,NA,434,480,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2338-Palmetto-Ave-94044/unit-2338/home/181399457","MLSListings","ML81905778","N","Y",37.630639,-122.4928092,"2338 Palmetto Ave #2338, Pacifica, CA",43493.75,3624.47916666667,3624.47916666667,"baseline_5pct",4.52,337.60602620896,0.33760602620896,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","March-25-2024","Condo/Co-op","5005 Palmetto Ave #58","Pacifica","CA",94044,803605,2,2,"PACIFICA",1200,NA,1973,NA,650,905,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/5005-Palmetto-Ave-94044/unit-58/home/2022941","MLSListings","ML81947795","N","Y",37.6601803,-122.4914784,"5005 Palmetto Ave #58, Pacifica, CA",40180.25,3348.35416666667,3348.35416666667,"baseline_5pct",78.96,380.915713880132,0.380915713880132,44.1,1373,151,1589,1381,151676,998,183
"PAST SALE","January-15-2024","Townhouse","2346 Beach Blvd","Pacifica","CA",94044,1250000,3,2.5,"PACIFICA",1470,2384,1988,NA,850,557,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2346-Beach-Blvd-94044/home/622576","MLSListings","ML81940538","N","Y",37.6306237,-122.49363,"2346 Beach Blvd, Pacifica, CA",62500,5208.33333333333,5208.33333333333,"baseline_5pct",6.02,246.3183356423,0.2463183356423,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","August-29-2025","Condo/Co-op","200 Palmetto Ave","Pacifica","CA",94404,880000,2,2,"Not Listed",1176,1203,1985,NA,748,840,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/200-Palmetto-Ave-94044/home/1934825","bridgeMLS, Bay East AOR, or Contra Costa AOR","41092965","N","Y",37.6566825,-122.4923055,"200 Palmetto Ave, Pacifica, CA",44000,3666.66666666667,3666.66666666667,"baseline_5pct",43.26,301.282035568376,0.301282035568376,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","May-28-2024","Condo/Co-op","5015 Palmetto Ave #11","Pacifica","CA",94044,776014,2,2,"PACIFICA",1200,NA,1973,NA,563,904,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/5015-Palmetto-Ave-94044/unit-11/home/996560","MLSListings","ML81947927","N","Y",37.6592838,-122.4899981,"5015 Palmetto Ave #11, Pacifica, CA",38800.7,3233.39166666667,3233.39166666667,"baseline_5pct",84.06,548.830122537247,0.548830122537247,44.1,1373,151,1589,1381,151676,998,183
"PAST SALE","January-17-2025","Condo/Co-op","5009 Palmetto Ave #27","Pacifica","CA",94044,949000,2,2,"Fairmont",1200,393182,1973,NA,791,915,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/5009-Palmetto-Ave-94044/unit-27/home/1041862","San Francisco MLS","424062605","N","Y",37.6597562,-122.4905477,"5009 Palmetto Ave #27, Pacifica, CA",47450,3954.16666666667,3954.16666666667,"baseline_5pct",81.65,485.992419412851,0.485992419412851,44.1,1373,151,1589,1381,151676,998,183
"PAST SALE","August-16-2024","Condo/Co-op","216 Palmetto Ave","Pacifica","CA",94044,1075000,2,2,"Fairmont",1460,129368,1985,NA,736,840,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/216-Palmetto-Ave-94044/home/1448062","San Francisco MLS","424007299","N","Y",37.6568513,-122.492672,"216 Palmetto Ave, Pacifica, CA",53750,4479.16666666667,4479.16666666667,"baseline_5pct",43.03,259.897581190166,0.259897581190166,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","June-6-2024","Condo/Co-op","5015 Palmetto Ave #12","Pacifica","CA",94044,842484,2,2,"Fairmont",1200,393182,1973,NA,665,916,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/5015-Palmetto-Ave-94044/unit-12/home/994877","San Francisco MLS","424002909","N","Y",37.6592838,-122.4899981,"5015 Palmetto Ave #12, Pacifica, CA",42124.2,3510.35,3510.35,"baseline_5pct",84.06,548.830122537247,0.548830122537247,44.1,1373,151,1589,1381,151676,998,183
"PAST SALE","November-19-2025","Single Family Residential","88 Salada Ave","Pacifica","CA",94044,950000,2,2.5,"West Sharp Park",1550,2252,1960,NA,613,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/88-Salada-Ave-94044/home/619797","San Francisco MLS","425034878","N","Y",37.6344554,-122.4925788,"88 Salada Ave, Pacifica, CA",47500,3958.33333333333,3958.33333333333,"baseline_5pct",10.23,349.710910308105,0.349710910308105,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","April-23-2024","Condo/Co-op","2309 Palmetto Ave Unit B","Pacifica","CA",94044,9e+05,2,1,"Pacifica",1935,11572,2000,NA,465,302,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2309-Palmetto-Ave-94044/unit-B/home/177975824","CRMLS","IV23144793","N","Y",37.6312205,-122.4922077,"2309 Palmetto Ave Unit B, Pacifica, CA",45000,3750,3750,"baseline_5pct",5.5,402.481124339748,0.402481124339748,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","May-23-2025","Single Family Residential","125 Shell St","Pacifica","CA",94044,970000,3,1,"Pacifica",1050,6100,1954,NA,924,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/125-Shell-St-94044/home/1571499","BAREIS","424074710","N","Y",37.63904,-122.4935417,"125 Shell St, Pacifica, CA",48500,4041.66666666667,4041.66666666667,"baseline_5pct",11.38,226.295173085926,0.226295173085926,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","65 Carmel Ave","Pacifica","CA",94044,1503000,8,4,NA,3072,4344,1963,NA,489,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/65-Carmel-Ave-94044/home/1799717",NA,NA,"N","Y",37.6360701,-122.4930612,"65 Carmel Ave, Pacifica, CA",75150,6262.5,6262.5,"baseline_5pct",11.16,290.300698163246,0.290300698163246,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Condo/Co-op","5015 Palmetto Ave #5","Pacifica","CA",94044,742094,2,1,NA,1000,NA,1973,NA,625,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/5015-Palmetto-Ave-94044/unit-5/home/996552",NA,NA,"N","Y",37.6592838,-122.4899981,"5015 Palmetto Ave #5, Pacifica, CA",37104.7,3092.05833333333,3092.05833333333,"baseline_5pct",84.06,548.830122537247,0.548830122537247,44.1,1373,151,1589,1381,151676,998,183
"PAST SALE",NA,"Multi-Family (2-4 Unit)","2061 Beach Blvd","Pacifica","CA",94044,2054000,5,4,NA,3300,6975,1961,NA,622,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2061-Beach-Blvd-94044/home/1198575",NA,NA,"N","Y",37.6338367,-122.4940411,"2061 Beach Blvd, Pacifica, CA",102700,8558.33333333333,8558.33333333333,"baseline_5pct",7.55,189.174521889474,0.189174521889474,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Condo/Co-op","218 Palmetto Ave","Pacifica","CA",94044,1300000,2,2,NA,1445,NA,1985,NA,900,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/218-Palmetto-Ave-94044/home/1197949",NA,NA,"N","Y",37.656782,-122.4926145,"218 Palmetto Ave, Pacifica, CA",65000,5416.66666666667,5416.66666666667,"baseline_5pct",43.1,266.542268824723,0.266542268824723,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Multi-Family (2-4 Unit)","333 Buckingham Rd #1","Pacifica","CA",94044,1200000,5,3,NA,2803,3150,1966,NA,428,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/333-Buckingham-Rd-94044/unit-1/home/1758562",NA,NA,"N","Y",37.6309923,-122.4905276,"333 Buckingham Rd #1, Pacifica, CA",60000,5000,5000,"baseline_5pct",6.94,590.258763968213,0.590258763968213,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","171 Clarendon Rd","Pacifica","CA",94044,1475000,2,2,NA,1432,6000,1920,NA,1030,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/171-Clarendon-Rd-94044/home/622361",NA,NA,"N","Y",37.6300588,-122.4907483,"171 Clarendon Rd, Pacifica, CA",73750,6145.83333333333,6145.83333333333,"baseline_5pct",5.18,569.008965337335,0.569008965337335,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","December-11-2018","Single Family Residential","61 Elder Ln","Pacifica","CA",94044,1750000,3,2.5,"PACIFICA",2347,2750,1925,NA,746,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/61-Elder-Ln-94044/home/620246","MLSListings","ML81730043","Y","Y",37.6301734,-122.4934897,"61 Elder Ln, Pacifica, CA",87500,7291.66666666667,7291.66666666667,"baseline_5pct",5.01,263.528442810645,0.263528442810645,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","61 Clarendon Rd","Pacifica","CA",94044,784469,1,1,NA,630,1650,1950,NA,281,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/61-Clarendon-Rd-94044/home/1890006",NA,NA,"Y","Y",37.6300165,-122.4934991,"61 Clarendon Rd, Pacifica, CA",39223.45,3268.62083333333,3268.62083333333,"baseline_5pct",5.01,263.038804276593,0.263038804276593,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","September-28-2017","Single Family Residential","45 Clarendon Rd","Pacifica","CA",94044,1665000,3,2,"Pacifica",2620,4138,1996,NA,635,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/45-Clarendon-Rd-94044/home/1923607","San Francisco MLS","461087","Y","Y",37.6300526,-122.4936931,"45 Clarendon Rd, Pacifica, CA",83250,6937.5,6937.5,"baseline_5pct",5.71,241.321672660394,0.241321672660394,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","November-7-2008","Single Family Residential","2409 BEACH Blvd","Pacifica","CA",94044,1567618,4,2,"WEST SHARP PARK",2000,NA,1909,NA,360,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2409-Beach-Blvd-94044/home/1077370","MLSListings","ML80820228","Y","Y",37.6300535,-122.4937153,"2409 BEACH Blvd, Pacifica, CA",78380.9,6531.74166666667,6531.74166666667,"baseline_5pct",5.67,238.84797490776,0.23884797490776,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","2347 Beach Blvd","Pacifica","CA",94044,1088167,3,2.5,NA,1750,2535,1988,NA,257,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2347-Beach-Blvd-94044/home/1982574",NA,NA,"Y","Y",37.6306867,-122.4931961,"2347 Beach Blvd, Pacifica, CA",54408.35,4534.02916666667,4534.02916666667,"baseline_5pct",5.61,294.381060953853,0.294381060953853,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","2345 Beach Blvd","Pacifica","CA",94044,840000,3,2.5,NA,1750,2535,1988,NA,480,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2345-Beach-Blvd-94044/home/1329890",NA,NA,"Y","Y",37.6307488,-122.4931962,"2345 Beach Blvd, Pacifica, CA",42000,3500,3500,"baseline_5pct",5.61,294.149698707334,0.294149698707334,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","March-15-2013","Townhouse","2333 BEACH Blvd","Pacifica","CA",94044,1207326,3,2.5,"Pacifica",1750,2535,1988,NA,317,550,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2333-Beach-Blvd-94044/home/1895822","MLSListings","ML81300374","Y","Y",37.6308294,-122.4931999,"2333 BEACH Blvd, Pacifica, CA",60366.3,5030.525,5030.525,"baseline_5pct",5.65,293.452104477696,0.293452104477696,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","2331 Beach Blvd","Pacifica","CA",94044,1113048,3,2.5,NA,1750,2535,1988,NA,154,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2331-Beach-Blvd-94044/home/1588848",NA,NA,"Y","Y",37.6308923,-122.4931987,"2331 Beach Blvd, Pacifica, CA",55652.4,4637.7,4637.7,"baseline_5pct",5.73,293.36257391729,0.29336257391729,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","February-11-1999","Townhouse","2327 BEACH Blvd","Pacifica","CA",94044,1197873,3,2.5,"BEACH VILLAGE",1750,NA,NA,NA,186,197,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2327-Beach-Blvd-94044/home/620587","MLSListings","ML89856631","Y","Y",37.6309741,-122.4931959,"2327 BEACH Blvd, Pacifica, CA",59893.65,4991.1375,4991.1375,"baseline_5pct",5.79,293.38406974064,0.29338406974064,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","January-11-2008","Townhouse","2325 BEACH Blvd","Pacifica","CA",94044,1134522,3,2.5,"Pacifica",1750,2535,1995,NA,363,457,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2325-Beach-Blvd-94044/home/1799753","MLSListings","ML80730057","Y","Y",37.6310351,-122.4931955,"2325 BEACH Blvd, Pacifica, CA",56726.1,4727.175,4727.175,"baseline_5pct",5.79,293.21224976976,0.29321224976976,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","October-12-2006","Townhouse","2344 BEACH Blvd","Pacifica","CA",94044,807000,3,2.5,"Pacifica",1470,2384,1997,NA,549,366,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2344-Beach-Blvd-94044/home/622583","MLSListings","ML80649272","Y","Y",37.6306852,-122.4936317,"2344 BEACH Blvd, Pacifica, CA",40350,3362.5,3362.5,"baseline_5pct",6.16,245.911046956501,0.245911046956501,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","August-20-1999","Townhouse","2334 BEACH Blvd","Pacifica","CA",94044,1164439,3,2.5,"BEACH VILLAGE",1470,NA,NA,NA,245,205,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2334-Beach-Blvd-94044/home/1303433","MLSListings","ML89931108","Y","Y",37.6309339,-122.4936226,"2334 BEACH Blvd, Pacifica, CA",58221.95,4851.82916666667,4851.82916666667,"baseline_5pct",6.35,246.041731452425,0.246041731452425,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","2328 Beach Blvd","Pacifica","CA",94044,1117114,3,2.5,NA,1470,2384,1988,NA,259,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2328-Beach-Blvd-94044/home/1588150",NA,NA,"Y","Y",37.6310548,-122.4936313,"2328 Beach Blvd, Pacifica, CA",55855.7,4654.64166666667,4654.64166666667,"baseline_5pct",6.4,244.644794153142,0.244644794153142,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","2326 Beach Blvd","Pacifica","CA",94044,1165539,3,2.5,NA,1470,2384,1988,NA,161,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2326-Beach-Blvd-94044/home/2036170",NA,NA,"Y","Y",37.6311168,-122.4936307,"2326 Beach Blvd, Pacifica, CA",58276.95,4856.4125,4856.4125,"baseline_5pct",6.32,244.49168429782,0.24449168429782,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","February-21-2007","Single Family Residential","43 BIRCH Ln","Pacifica","CA",94044,1177337,2,1,"Cottage City",1120,4000,1950,NA,616,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/43-Birch-Ln-94044/home/1563113","MLSListings","ML80667855","Y","Y",37.6316722,-122.4935885,"43 BIRCH Ln, Pacifica, CA",58866.85,4905.57083333333,4905.57083333333,"baseline_5pct",6.67,247.218161369254,0.247218161369254,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","September-23-2020","Condo/Co-op","27 Montecito Ave","Pacifica","CA",94044,1630000,4,3.5,"PACIFICA",2339,NA,2017,NA,697,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/27-Montecito-Ave-94044/home/146704866","MLSListings","ML81807260","Y","Y",37.632943,-122.493537,"27 Montecito Ave, Pacifica, CA",81500,6791.66666666667,6791.66666666667,"baseline_5pct",7.1,248.44237941967,0.24844237941967,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","February-25-2021","Condo/Co-op","23 Montecito Ave","Pacifica","CA",94044,1925000,4,4,"PACIFICA",3186,NA,2017,NA,604,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/23-Montecito-Ave-94044/home/146705061","MLSListings","ML81810822","Y","Y",37.6328718,-122.493664,"23 Montecito Ave, Pacifica, CA",96250,8020.83333333333,8020.83333333333,"baseline_5pct",7.36,234.561818515126,0.234561818515126,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Condo/Co-op","17 Montecito Ave","Pacifica","CA",94044,1455404,3,4,NA,2191,NA,2017,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/17-Montecito-Ave-94044/home/146705060",NA,NA,"Y","Y",37.632939,-122.493724,"17 Montecito Ave, Pacifica, CA",72770.2,6064.18333333333,6064.18333333333,"baseline_5pct",7.17,227.646447614437,0.227646447614437,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","1 Montecito Ave","Pacifica","CA",94044,1614409,6,4,NA,4436,5805,1961,NA,14,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/1-Montecito-Ave-94044/home/2004486",NA,NA,"Y","Y",37.6329116,-122.4940195,"1 Montecito Ave, Pacifica, CA",80720.45,6726.70416666667,6726.70416666667,"baseline_5pct",7.09,194.859185148632,0.194859185148632,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Condo/Co-op","16 Santa Rosa Ave","Pacifica","CA",94044,1488139,4,4,NA,2173,NA,2015,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/16-Santa-Rosa-Ave-94044/home/109581620",NA,NA,"Y","Y",37.6331802,-122.4937392,"16 Santa Rosa Ave, Pacifica, CA",74406.95,6200.57916666667,6200.57916666667,"baseline_5pct",5.7,225.099502038342,0.225099502038342,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","January-12-2018","Townhouse","10 Santa Rosa Ave","Pacifica","CA",94044,1395000,4,3,"PACIFICA",2225,954,2015,NA,627,310,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/10-Santa-Rosa-Ave-94044/home/28451416","MLSListings","ML81685079","Y","Y",37.6331747,-122.4938086,"10 Santa Rosa Ave, Pacifica, CA",69750,5812.5,5812.5,"baseline_5pct",6.22,217.395894790589,0.217395894790589,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","2121 Beach Blvd","Pacifica","CA",94044,1100000,6,4,NA,4436,5670,1961,NA,248,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2121-Beach-Blvd-94044/home/1912978",NA,NA,"Y","Y",37.6330713,-122.4940086,"2121 Beach Blvd, Pacifica, CA",55000,4583.33333333333,4583.33333333333,"baseline_5pct",7.17,195.505797743172,0.195505797743172,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","February-22-2013","Multi-Family (2-4 Unit)","47 SANTA ROSA Ave","Pacifica","CA",94044,1425266,3,2,"Pacifica",2120,4500,1991,NA,265,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/47-Santa-Rosa-Ave-94044/home/1045777","MLSListings","ML81145404","Y","Y",37.6335806,-122.4931568,"47 SANTA ROSA Ave, Pacifica, CA",71263.3,5938.60833333333,5938.60833333333,"baseline_5pct",7.05,288.491289797689,0.288491289797689,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","40 San Jose Ave","Pacifica","CA",94044,792066,1,1,NA,620,4500,1952,NA,121,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/40-San-Jose-Ave-94044/home/1799730",NA,NA,"Y","Y",37.6338717,-122.4933568,"40 San Jose Ave, Pacifica, CA",39603.3,3300.275,3300.275,"baseline_5pct",7.51,265.202069026196,0.265202069026196,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","July-20-2017","Single Family Residential","31 Santa Rosa Ave","Pacifica","CA",94044,850000,2,1,"PACIFICA",780,4500,1951,NA,1090,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/31-Santa-Rosa-Ave-94044/home/620124","MLSListings","ML81655141","Y","Y",37.6335634,-122.4935233,"31 Santa Rosa Ave, Pacifica, CA",42500,3541.66666666667,3541.66666666667,"baseline_5pct",6.76,247.76668531921,0.24776668531921,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","March-31-2018","Single Family Residential","2081 Beach Blvd","Pacifica","CA",94044,1100000,2,2,"PACIFICA",1350,4200,1949,NA,815,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/2081-Beach-Blvd-94044/home/1056213","MLSListings","ML81688678","Y","Y",37.633633,-122.4939773,"2081 Beach Blvd, Pacifica, CA",55000,4583.33333333333,4583.33333333333,"baseline_5pct",7.54,196.996883384628,0.196996883384628,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","14 San Jose Ave","Pacifica","CA",94044,1599086,6,4,NA,4256,4500,1962,NA,88,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/14-San-Jose-Ave-94044/home/619104",NA,NA,"Y","Y",37.6338182,-122.4938065,"14 San Jose Ave, Pacifica, CA",79954.3,6662.85833333333,6662.85833333333,"baseline_5pct",7.57,215.3473726732,0.2153473726732,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","2071 Beach Blvd","Pacifica","CA",94044,1067617,3,2,NA,1260,2250,1992,NA,60,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/2071-Beach-Blvd-94044/home/1990580",NA,NA,"Y","Y",37.6337005,-122.494009,"2071 Beach Blvd, Pacifica, CA",53380.85,4448.40416666667,4448.40416666667,"baseline_5pct",7.7,193.229784782287,0.193229784782287,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","18 Salada Ave","Pacifica","CA",94044,1050000,6,4,NA,4256,4500,1962,NA,247,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/18-Salada-Ave-94044/home/2031160",NA,NA,"Y","Y",37.63446,-122.49366,"18 Salada Ave, Pacifica, CA",52500,4375,4375,"baseline_5pct",8.3,229.374277351789,0.229374277351789,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Multi-Family (2-4 Unit)","8 Salada Ave","Pacifica","CA",94044,756882,2,2,NA,1070,2250,1947,NA,24,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/8-Salada-Ave-94044/home/2059626",NA,NA,"Y","Y",37.6344578,-122.4937773,"8 Salada Ave, Pacifica, CA",37844.1,3153.675,3153.675,"baseline_5pct",8.19,216.328460449357,0.216328460449357,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","37 San Jose Ave","Pacifica","CA",94044,1268511,3,2,NA,1690,3375,1956,NA,126,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/37-San-Jose-Ave-94044/home/1130355",NA,NA,"Y","Y",37.6341842,-122.4933573,"37 San Jose Ave, Pacifica, CA",63425.55,5285.4625,5285.4625,"baseline_5pct",8.06,264.038115543232,0.264038115543232,40.1,2798,174,615,804,142134,1107,136
