SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,NA,Single Family Residential,10 Sacramento Patio,Stinson Beach,CA,94970,5412707,4,5,NA,2716,16200,1946,NA,1178,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/10-Sacramento-Patio-94970/home/903933,NA,NA,Y,Y,37.9027502,-122.6519764,"10 Sacramento Patio, Stinson Beach, CA",270635.35000000003,22552.945833333335,22552.945833333335,baseline_5pct,4.96,265.4221602190676,0.2654221602190676,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,11 Sonoma Patio,Stinson Beach,CA,94970,3735780,3,2,NA,2048,12100,1956,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/11-Sonoma-Patio-94970/home/12309463,NA,NA,Y,Y,37.9028713,-122.6523238,"11 Sonoma Patio, Stinson Beach, CA",186789,15565.75,15565.75,baseline_5pct,5.78,268.33968887664514,0.26833968887664517,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-23-2016,Single Family Residential,10 Sonoma Patio,Stinson Beach,CA,94970,5350000,3,2.5,Stinson Beach,2872,14000,1955,NA,1863,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/10-Sonoma-Patio-94970/home/1412661,BAREIS,21605236,Y,Y,37.9030329,-122.6526564,"10 Sonoma Patio, Stinson Beach, CA",267500,22291.666666666668,22291.666666666668,baseline_5pct,5.39,277.1907458285473,0.2771907458285473,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,110 Seadrift Rd,Stinson Beach,CA,94970,3306428,4,2,NA,1795,23650,1958,NA,209,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/110-Seadrift-Rd-94970/home/1258227,NA,NA,Y,Y,37.9034463,-122.6538451,"110 Seadrift Rd, Stinson Beach, CA",165321.40000000002,13776.783333333335,13776.783333333335,baseline_5pct,4.86,287.0455082967873,0.2870455082967873,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,October-24-2017,Single Family Residential,112 Seadrift Rd,Stinson Beach,CA,94970,4850000,3,2,Stinson Beach,1982,25801,1979,NA,2447,242,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/112-Seadrift-Rd-94970/home/1351779,BAREIS,21713570,Y,Y,37.9035426,-122.6539848,"112 Seadrift Rd, Stinson Beach, CA",242500,20208.333333333332,20208.333333333332,baseline_5pct,5.28,294.5344082051943,0.29453440820519433,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,114 Seadrift Rd,Stinson Beach,CA,94970,2768120,2,2,NA,1228,25500,1955,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/114-Seadrift-Rd-94970/home/720867,NA,NA,Y,Y,37.9036253,-122.6542012,"114 Seadrift Rd, Stinson Beach, CA",138406,11533.833333333334,11533.833333333334,baseline_5pct,5.31,297.3157972313412,0.2973157972313412,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,116 Seadrift Rd,Stinson Beach,CA,94970,7900000,2,3,NA,2399,25500,1981,NA,3293,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/116-Seadrift-Rd-94970/home/720874,NA,NA,Y,Y,37.9036899,-122.6543715,"116 Seadrift Rd, Stinson Beach, CA",395000,32916.666666666664,32916.666666666664,baseline_5pct,5.41,299.4406820421961,0.2994406820421961,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,118 Seadrift Rd,Stinson Beach,CA,94970,4740291,4,3,NA,3123,25680,1982,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/118-Seadrift-Rd-94970/home/1153076,NA,NA,Y,Y,37.903802,-122.6545435,"118 Seadrift Rd, Stinson Beach, CA",237014.55000000002,19751.2125,19751.2125,baseline_5pct,5.18,307.8033277526564,0.3078033277526564,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-1-2005,Single Family Residential,120 Seadrift Rd,Stinson Beach,CA,94970,3900000,4,4.5,Stinson Beach,1950,NA,1961,NA,2000,140,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/120-Seadrift-Rd-94970/home/918452,San Francisco MLS,269154,Y,Y,37.9038838,-122.6547208,"120 Seadrift Rd, Stinson Beach, CA",195000,16250,16250,baseline_5pct,5.09,311.9453053433009,0.3119453053433009,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,124 Seadrift Rd,Stinson Beach,CA,94970,2990851,3,2,NA,1242,26400,1954,NA,262,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/124-Seadrift-Rd-94970/home/951135,NA,NA,Y,Y,37.9039121,-122.6551559,"124 Seadrift Rd, Stinson Beach, CA",149542.55000000002,12461.879166666668,12461.879166666668,baseline_5pct,5.04,299.2312421070561,0.2992312421070561,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,126 Seadrift Rd,Stinson Beach,CA,94970,4300000,5,5,NA,2693,26580,1963,NA,1597,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/126-Seadrift-Rd-94970/home/932364,NA,NA,Y,Y,37.904089,-122.6552694,"126 Seadrift Rd, Stinson Beach, CA",215000,17916.666666666668,17916.666666666668,baseline_5pct,5.27,318.4056153657034,0.3184056153657034,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-7-2016,Single Family Residential,128 Seadrift Rd,Stinson Beach,CA,94970,4718000,3,2,Stinson Beach,1677,26759,1974,NA,2813,233,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/128-Seadrift-Rd-94970/home/1355944,BAREIS,21623571,Y,Y,37.9041356,-122.6554824,"128 Seadrift Rd, Stinson Beach, CA",235900,19658.333333333332,19658.333333333332,baseline_5pct,5.45,316.52615791566234,0.31652615791566235,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,130 Seadrift Rd,Stinson Beach,CA,94970,4561326,2,2,NA,1629,26820,1950,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/130-Seadrift-Rd-94970/home/722605,NA,NA,Y,Y,37.9044418,-122.6554829,"130 Seadrift Rd, Stinson Beach, CA",228066.30000000002,19005.525,19005.525,baseline_5pct,3.03,357.13283720041926,0.3571328372004193,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,132 Seadrift Rd,Stinson Beach,CA,94970,2722293,3,3,NA,2000,26700,1951,NA,150,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/132-Seadrift-Rd-94970/home/720828,NA,NA,Y,Y,37.9045099,-122.6556815,"132 Seadrift Rd, Stinson Beach, CA",136114.65,11342.887499999999,11342.887499999999,baseline_5pct,3.45,358.651015097026,0.358651015097026,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,138 Seadrift Rd,Stinson Beach,CA,94970,6502665,5,4,NA,2554,26820,1955,NA,372,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/138-Seadrift-Rd-94970/home/720844,NA,NA,Y,Y,37.9047026,-122.6562554,"138 Seadrift Rd, Stinson Beach, CA",325133.25,27094.4375,27094.4375,baseline_5pct,3.66,362.49546852805906,0.3624954685280591,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,136 Seadrift Rd,Stinson Beach,CA,94970,6623618,5,5,NA,3673,26700,2004,NA,572,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/136-Seadrift-Rd-94970/home/1444221,NA,NA,Y,Y,37.9044042,-122.6562233,"136 Seadrift Rd, Stinson Beach, CA",331180.9,27598.408333333336,27598.408333333336,baseline_5pct,5.12,324.1196038657328,0.3241196038657328,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,140 Seadrift Rd,Stinson Beach,CA,94970,3224583,3,3,NA,1608,26940,1979,NA,93,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/140-Seadrift-Rd-94970/home/792472,NA,NA,Y,Y,37.9045115,-122.656642,"140 Seadrift Rd, Stinson Beach, CA",161229.15000000002,13435.762500000003,13435.762500000003,baseline_5pct,5.51,322.5078020999355,0.32250780209993546,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,142 Seadrift Rd,Stinson Beach,CA,94970,6114746,5,6,NA,3157,27000,2011,NA,139,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/142-Seadrift-Rd-94970/home/720848,NA,NA,Y,Y,37.9046739,-122.6567822,"142 Seadrift Rd, Stinson Beach, CA",305737.3,25478.108333333334,25478.108333333334,baseline_5pct,4.51,338.74793328547315,0.33874793328547315,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,146 Seadrift Rd,Stinson Beach,CA,94970,3342341,3,3,NA,2438,27360,1962,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/146-Seadrift-Rd-94970/home/1262050,NA,NA,Y,Y,37.9047401,-122.6572015,"146 Seadrift Rd, Stinson Beach, CA",167117.05000000002,13926.420833333335,13926.420833333335,baseline_5pct,4.89,331.6604261238482,0.3316604261238482,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,144 Seadrift Rd,Stinson Beach,CA,94970,6450000,4,5,NA,3611,27240,2006,NA,1786,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/144-Seadrift-Rd-94970/home/1280650,NA,NA,Y,Y,37.904445,-122.65707,"144 Seadrift Rd, Stinson Beach, CA",322500,26875,26875,baseline_5pct,6.12,297.4847244352047,0.29748472443520474,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-27-2014,Single Family Residential,148 Seadrift Rd,Stinson Beach,CA,94970,6400000,4,3,Seadrift,3000,26040,1974,NA,2133,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/148-Seadrift-Rd-94970/home/937055,BAREIS,21322147,Y,Y,37.9045739,-122.657454,"148 Seadrift Rd, Stinson Beach, CA",320000,26666.666666666668,26666.666666666668,baseline_5pct,5.9,300.052173541836,0.300052173541836,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-30-2014,Single Family Residential,150 Seadrift Rd,Stinson Beach,CA,94970,4100000,3,2,Stinson Beach,1954,27600,1958,NA,2098,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/150-Seadrift-Rd-94970/home/1011971,BAREIS,21411516,Y,Y,37.904638,-122.657646,"150 Seadrift Rd, Stinson Beach, CA",205000,17083.333333333332,17083.333333333332,baseline_5pct,5.64,301.289472264175,0.301289472264175,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,152 Seadrift Rd,Stinson Beach,CA,94970,4667058,3,2,NA,2678,27780,1972,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/152-Seadrift-Rd-94970/home/1231116,NA,NA,Y,Y,37.9049909,-122.6577452,"152 Seadrift Rd, Stinson Beach, CA",233352.90000000002,19446.075,19446.075,baseline_5pct,4.76,344.356634101194,0.344356634101194,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,154 Seadrift Rd,Stinson Beach,CA,94970,2978287,2,1,NA,1152,27900,1952,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/154-Seadrift-Rd-94970/home/838975,NA,NA,Y,Y,37.9049523,-122.6579743,"154 Seadrift Rd, Stinson Beach, CA",148914.35,12409.529166666667,12409.529166666667,baseline_5pct,4.93,330.5636947950093,0.3305636947950093,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,158 Seadrift Rd,Stinson Beach,CA,94970,3034849,3,3,NA,1974,28440,1956,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/158-Seadrift-Rd-94970/home/1250595,NA,NA,Y,Y,37.9052335,-122.6582136,"158 Seadrift Rd, Stinson Beach, CA",151742.45,12645.204166666668,12645.204166666668,baseline_5pct,4.19,358.8151423387254,0.3588151423387254,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,160 Seadrift Rd,Stinson Beach,CA,94970,3351946,2,3,NA,1864,28380,1956,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/160-Seadrift-Rd-94970/home/1036501,NA,NA,Y,Y,37.9051778,-122.6585504,"160 Seadrift Rd, Stinson Beach, CA",167597.30000000002,13966.441666666668,13966.441666666668,baseline_5pct,4.53,338.67687789089507,0.33867687789089507,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,162 Seadrift Rd,Stinson Beach,CA,94970,7754480,3,2,NA,1504,28500,1955,NA,223,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/162-Seadrift-Rd-94970/home/1201108,NA,NA,Y,Y,37.9052234,-122.6587519,"162 Seadrift Rd, Stinson Beach, CA",387724,32310.333333333332,32310.333333333332,baseline_5pct,4.58,337.10011537776245,0.33710011537776247,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-14-2014,Single Family Residential,164 Seadrift Rd,Stinson Beach,CA,94970,8000000,4,4,Stinson Beach,3425,28558,2000,NA,2336,200,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/164-Seadrift-Rd-94970/home/720837,BAREIS,21418372,Y,Y,37.9053113,-122.6589198,"164 Seadrift Rd, Stinson Beach, CA",400000,33333.333333333336,33333.333333333336,baseline_5pct,4.85,342.4074372594764,0.3424074372594764,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,166 Seadrift Rd,Stinson Beach,CA,94970,3662094,3,2,NA,1784,28800,1960,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/166-Seadrift-Rd-94970/home/720790,NA,NA,Y,Y,37.905331,-122.6591578,"166 Seadrift Rd, Stinson Beach, CA",183104.7,15258.725,15258.725,baseline_5pct,5,336.0127632835019,0.3360127632835019,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,168 Seadrift Rd,Stinson Beach,CA,94970,4793137,3,1,NA,1693,29280,1960,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/168-Seadrift-Rd-94970/home/782427,NA,NA,Y,Y,37.9053653,-122.6593462,"168 Seadrift Rd, Stinson Beach, CA",239656.85,19971.404166666667,19971.404166666667,baseline_5pct,5.08,333.43258743681184,0.33343258743681187,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,170 Seadrift Rd,Stinson Beach,CA,94970,4812312,2,2,NA,2322,28800,1961,NA,614,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/170-Seadrift-Rd-94970/home/1392225,NA,NA,Y,Y,37.9054232,-122.6595433,"170 Seadrift Rd, Stinson Beach, CA",240615.6,20051.3,20051.3,baseline_5pct,5,333.6543313541889,0.3336543313541889,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-16-2017,Single Family Residential,176 Seadrift Rd,Stinson Beach,CA,94970,6275000,4,3,Stinson Beach,2431,29699,1979,NA,2581,242,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/176-Seadrift-Rd-94970/home/720785,BAREIS,21724514,Y,Y,37.9056269,-122.6601775,"176 Seadrift Rd, Stinson Beach, CA",313750,26145.833333333332,26145.833333333332,baseline_5pct,4.79,336.67618133210226,0.33667618133210225,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,178 Seadrift Rd,Stinson Beach,CA,94970,11495573,6,6,NA,3628,29280,2001,NA,593,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/178-Seadrift-Rd-94970/home/1096244,NA,NA,Y,Y,37.9056969,-122.6603612,"178 Seadrift Rd, Stinson Beach, CA",574778.65,47898.22083333333,47898.22083333333,baseline_5pct,4.66,339.0105691524877,0.3390105691524877,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,180 Seadrift Rd,Stinson Beach,CA,94970,11750000,3,3,NA,1650,29040,1964,NA,7121,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/180-Seadrift-Rd-94970/home/1435971,NA,NA,Y,Y,37.9058287,-122.6604884,"180 Seadrift Rd, Stinson Beach, CA",587500,48958.333333333336,48958.333333333336,baseline_5pct,4.13,351.68311243735565,0.35168311243735567,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-26-2015,Single Family Residential,182 Seadrift Rd,Stinson Beach,CA,94970,5940000,3,3,Stinson Beach,2796,28501,1954,NA,2124,200,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/182-Seadrift-Rd-94970/home/908877,BAREIS,21421082,Y,Y,37.9058312,-122.6607444,"182 Seadrift Rd, Stinson Beach, CA",297000,24750,24750,baseline_5pct,4.85,342.3250588448302,0.3423250588448302,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,184 Seadrift Rd,Stinson Beach,CA,94970,3337316,2,2,NA,1527,27600,1951,NA,514,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/184-Seadrift-Rd-94970/home/974763,NA,NA,Y,Y,37.9057838,-122.6609937,"184 Seadrift Rd, Stinson Beach, CA",166865.80000000002,13905.483333333335,13905.483333333335,baseline_5pct,4.8,326.5999003152875,0.3265999003152875,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-13-2014,Single Family Residential,186 Seadrift Rd,Stinson Beach,CA,94970,3600000,3,2,Stinson Beach,1218,27600,NA,NA,2956,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/186-Seadrift-Rd-94970/home/1213890,BAREIS,21322530,Y,Y,37.9058637,-122.6611635,"186 Seadrift Rd, Stinson Beach, CA",180000,15000,15000,baseline_5pct,5.01,330.7739585307603,0.3307739585307603,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,192 Seadrift Rd,Stinson Beach,CA,94970,3400437,3,3,NA,2041,26400,1984,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/192-Seadrift-Rd-94970/home/1314528,NA,NA,Y,Y,37.9059794,-122.6617723,"192 Seadrift Rd, Stinson Beach, CA",170021.85,14168.487500000001,14168.487500000001,baseline_5pct,5.54,323.08155084459776,0.3230815508445978,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,194 Seadrift Rd,Stinson Beach,CA,94970,3879655,4,4,NA,2057,26040,1960,NA,472,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/194-Seadrift-Rd-94970/home/720797,NA,NA,Y,Y,37.9059595,-122.6620012,"194 Seadrift Rd, Stinson Beach, CA",193982.75,16165.229166666666,16165.229166666666,baseline_5pct,5.09,311.7772231106611,0.31177722311066114,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,196 Seadrift Rd,Stinson Beach,CA,94970,6235837,4,5,NA,3240,25500,2018,NA,806,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/196-Seadrift-Rd-94970/home/1314521,NA,NA,Y,Y,37.906098,-122.6621651,"196 Seadrift Rd, Stinson Beach, CA",311791.85000000003,25982.65416666667,25982.65416666667,baseline_5pct,4.26,323.9496676566147,0.3239496676566147,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,198 Seadrift Rd,Stinson Beach,CA,94970,3400252,2,2,NA,1442,25200,1951,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/198-Seadrift-Rd-94970/home/722546,NA,NA,Y,Y,37.9061236,-122.662334,"198 Seadrift Rd, Stinson Beach, CA",170012.6,14167.716666666667,14167.716666666667,baseline_5pct,4.73,320.95330973058884,0.32095330973058883,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,204 Seadrift Rd,Stinson Beach,CA,94970,2196347,2,1,NA,1078,24840,1951,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/204-Seadrift-Rd-94970/home/828686,NA,NA,Y,Y,37.9060613,-122.66261,"204 Seadrift Rd, Stinson Beach, CA",109817.35,9151.445833333333,9151.445833333333,baseline_5pct,4.98,302.2405847228637,0.3022405847228637,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,206 Seadrift Rd,Stinson Beach,CA,94970,4066043,3,3,NA,2013,25560,1959,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/206-Seadrift-Rd-94970/home/1322309,NA,NA,Y,Y,37.9061453,-122.66281,"206 Seadrift Rd, Stinson Beach, CA",203302.15000000002,16941.845833333336,16941.845833333336,baseline_5pct,4.5,305.81558312046946,0.30581558312046947,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,208 Seadrift Rd,Stinson Beach,CA,94970,4837600,4,4,NA,3380,25200,2021,NA,1431,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/208-Seadrift-Rd-94970/home/868972,NA,NA,Y,Y,37.9062628,-122.6629964,"208 Seadrift Rd, Stinson Beach, CA",241880,20156.666666666668,20156.666666666668,baseline_5pct,5.03,314.3501499033496,0.3143501499033496,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,210 Seadrift Rd,Stinson Beach,CA,94970,6801131,4,4,NA,2659,24840,1959,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/210-Seadrift-Rd-94970/home/1179223,NA,NA,Y,Y,37.9062079,-122.6632161,"210 Seadrift Rd, Stinson Beach, CA",340056.55000000005,28338.045833333337,28338.045833333337,baseline_5pct,5.36,298.7502308631761,0.2987502308631761,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,212 Seadrift Rd,Stinson Beach,CA,94970,5377048,4,3,NA,3046,24600,2002,NA,583,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/212-Seadrift-Rd-94970/home/894421,NA,NA,Y,Y,37.9063209,-122.663425,"212 Seadrift Rd, Stinson Beach, CA",268852.4,22404.36666666667,22404.36666666667,baseline_5pct,4.27,305.8361108831797,0.3058361108831797,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-16-2020,Single Family Residential,218 Seadrift Rd,Stinson Beach,CA,94970,6350000,3,1.5,Stinson Beach,1624,25199,1972,NA,3910,263,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/218-Seadrift-Rd-94970/home/798097,BAREIS,22010621,Y,Y,37.9063719,-122.6640181,"218 Seadrift Rd, Stinson Beach, CA",317500,26458.333333333332,26458.333333333332,baseline_5pct,5.4,290.153623836048,0.290153623836048,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,220 Seadrift Rd,Stinson Beach,CA,94970,3120159,2,2,NA,1703,25080,1979,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/220-Seadrift-Rd-94970/home/721997,NA,NA,Y,Y,37.9063538,-122.6641034,"220 Seadrift Rd, Stinson Beach, CA",156007.95,13000.6625,13000.6625,baseline_5pct,5.42,284.5234521900045,0.28452345219000447,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,226 Seadrift Rd,Stinson Beach,CA,94970,3191445,3,2,NA,2398,24480,1961,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/226-Seadrift-Rd-94970/home/883467,NA,NA,Y,Y,37.9065204,-122.6648637,"226 Seadrift Rd, Stinson Beach, CA",159572.25,13297.6875,13297.6875,baseline_5pct,4.85,277.85022797950165,0.27785022797950165,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,228 Seadrift Rd,Stinson Beach,CA,94970,3556000,4,2,NA,2016,24300,1964,NA,1764,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/228-Seadrift-Rd-94970/home/756470,NA,NA,Y,Y,37.9065419,-122.6650533,"228 Seadrift Rd, Stinson Beach, CA",177800,14816.666666666666,14816.666666666666,baseline_5pct,5.46,273.5263911091007,0.2735263911091007,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
